year,province,area_name,working_address,city,district,department_code,position_code,department_system,department,sub_department,position_name,major_requirement,degree_requirement,employ_count,employ_count_desc,interview_ratio,remark,competition_ratio,system_ratio,department_ratio,enrollment_count
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007013000001,党委组织部,淄博市高青县委组织部,高青县应急管理综合行政执法大队,企业监管职位,本科：化学类，化工与制药类，安全科学与工程类；研究生：理学（07），工学（08）,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007014000001,党委组织部,淄博市高青县委组织部,高青县芦湖街道,行政管理职位,不限,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007015000001,党委组织部,淄博市高青县委组织部,高青县高城镇,规划建设职位,本科：土木类，建筑类；研究生：土木工程、建筑学一级学科,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007016000001,党委组织部,淄博市高青县委组织部,高青县唐坊镇,农机管理职位,本科：机械类，农业工程类；研究生：机械工程、农业工程一级学科,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007017000001,党委组织部,淄博市高青县委组织部,高青县常家镇,行政管理职位,不限,专科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007018000001,党委组织部,淄博市高青县委组织部,高青县花沟镇,行政管理职位,不限,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703012008000001,人民法院,淄博市中级人民法院,高青县人民法院,法官助理职位A,本科：法学专业；研究生：法学（0301），法律类,本科及以上,1,1,,通过国家统一法律职业资格考试，取得《法律职业资格证书》（A证）资格；以研究生学历报考的，本科阶段应为普通高等学校毕业，并取得相应的学历、学位；其他要求详见2026年度山东省法院系统考试录用公务员简章,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703012008000002,人民法院,淄博市中级人民法院,高青县人民法院,法官助理职位B,本科：法学专业；研究生：法学（0301），法律类,本科及以上,1,1,,通过国家统一法律职业资格考试，取得《法律职业资格证书》（A证）资格；以研究生学历报考的，本科阶段应为普通高等学校毕业，并取得相应的学历、学位；其他要求详见2026年度山东省法院系统考试录用公务员简章,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703013007000001,人民检察院,淄博市人民检察院,高青县人民检察院,检察官助理职位,本科：法学类；研究生：法学（0301），法律类,本科及以上,1,1,,通过国家统一法律职业资格考试，取得A类法律职业资格证书；取得普通高等学校本科学历、学士学位；其他要求详见《2026年度山东省检察机关考试录用公务员简章》,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703015013000001,公安局,淄博市公安局,高青县公安局,综合文秘职位,本科：哲学类（哲学、逻辑学专业），中国语言文学类（汉语言文学、汉语言、应用语言学、秘书学、中国语言与文化、应用中文专业），新闻传播学类（新闻学专业）；研究生：哲学、理论经济学、法学、政治学、马克思主义理论、中国语言文学、新闻传播学一级学科,本科及以上,1,1,,1.年龄为18周岁以上、30周岁以下，2026年应届硕士研究生和博士研究生报考的，年龄放宽到35周岁以下；2.按照招录公安机关人民警察要求开展体能测评；3.单侧裸眼视力低于4.8，不合格；4.其他要求详见2026年度山东省公安机关考试录用公务员（人民警察）简章,,,,
